episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
89,-9.878550,0.106114,0.011375,0.982633,1688,0.005374,10,1.000000,1675,885,0.032352,0.145062,0.380870,0.000000,-667.397339,199.214737,0.000300
90,-11.259974,0.101950,0.015866,0.991323,1719,0.004337,10,1.000000,1722,828,-0.033387,0.469214,0.697085,0.035294,-684.188782,207.841064,0.000300
91,-8.191557,0.148809,0.011302,0.984135,1702,0.005255,10,1.000000,1666,891,0.005399,0.201948,0.449506,0.003911,-656.065308,183.061935,0.000300
92,-8.842067,0.128692,0.012940,0.990668,1709,0.003644,10,1.000000,1680,880,0.027896,0.213364,0.461913,0.000000,-659.674683,191.988297,0.000300
93,-9.063035,0.142356,0.014563,0.988824,1694,0.006181,10,1.000000,1614,768,-0.001202,0.328113,0.572812,0.000000,-616.055847,227.643143,0.000300
94,-8.710151,0.137030,0.011271,0.988682,1770,0.005512,10,1.000000,1703,857,0.000262,0.283188,0.532154,0.000000,-617.407776,213.542542,0.000300
95,-9.883018,0.119897,0.015928,0.989356,1702,0.001869,10,1.000000,1680,880,0.002022,0.187791,0.433348,0.000000,-635.301575,226.151001,0.000300
96,-10.394436,0.108419,0.012085,0.989184,1745,0.004088,10,1.000000,1688,872,-0.001264,1.120695,1.078718,0.109375,-625.570923,205.901443,0.000300
97,-10.053226,0.118749,0.016166,0.993220,1649,0.005063,10,1.000000,1661,898,0.037282,0.427738,0.666071,0.023447,-705.489929,156.711304,0.000300
98,-9.565371,0.116110,0.013366,0.990608,1777,0.002012,10,1.000000,1743,817,0.037014,0.455443,0.674865,0.000000,-695.882019,170.991165,0.000300
99,-9.306514,0.109870,0.019405,0.990455,1697,0.004613,10,1.000000,1688,872,0.043271,0.233528,0.483248,0.000000,-667.206238,191.077148,0.000300
100,-10.261795,0.104653,0.010455,0.982971,1729,0.004038,10,1.000000,1708,852,0.016474,0.666408,0.816420,0.023438,-695.317078,199.427231,0.000300
101,-8.610977,0.129118,0.008508,0.985567,1713,0.004032,10,1.000000,1700,860,-0.000394,0.140134,0.374344,0.000000,-633.556641,222.669327,0.000300
102,-9.016357,0.139526,0.014093,0.988848,1755,0.003420,10,1.000000,1727,833,-0.001446,0.896100,0.959861,0.031250,-649.071655,185.391113,0.000300
103,-9.716548,0.118748,0.015101,0.995351,1735,0.005051,10,1.000000,1729,831,0.037399,1.166746,1.081140,0.085938,-694.449036,188.918289,0.000300
104,-8.437321,0.125888,0.015587,0.995122,1705,0.003851,10,1.000000,1673,843,0.000410,0.112374,0.335222,0.000000,-644.308899,200.104584,0.000300
105,-9.742732,0.112160,0.005626,0.989805,1691,0.006137,10,1.000000,1653,907,0.013012,0.244579,0.498701,0.023438,-646.493958,192.527786,0.000300
106,-8.760942,0.130583,0.015582,0.990685,1747,0.004859,10,1.000000,1696,864,0.018275,0.245547,0.499601,0.019531,-635.026978,170.118546,0.000300
107,-10.333578,0.107907,0.012646,0.990358,1727,0.003221,10,1.000000,1698,862,0.011335,0.207887,0.460645,0.015625,-642.486267,176.495270,0.000300
108,-9.610329,0.107812,0.008635,0.990110,1678,0.005080,10,1.000000,1670,865,0.037207,0.330050,0.593143,0.027613,-658.483643,167.295761,0.000300
109,-8.607531,0.115001,0.009186,0.988366,1607,0.002868,10,1.000000,1622,930,0.037167,1.915904,1.455152,0.213950,-659.236877,159.503159,0.000300
110,-9.029249,0.126482,0.018439,0.993334,1721,0.000901,10,1.000000,1689,871,0.003951,0.281149,0.530235,0.000000,-562.201355,217.211838,0.000300
111,-9.968322,0.106699,0.015247,0.987786,1620,0.003674,10,1.000000,1574,986,0.001691,0.330503,0.575021,0.007812,-614.182190,204.138611,0.000300
